Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
99636,2020-07-26 10:20:13,3556613125071656,"fraud_Raynor, Feest and Miller",gas_transport,52.12,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,67575bab808f60587d77dd94f1f374dd,1374834013,29.93053,-95.018824,0
398242,2020-11-24 10:49:28,676369110710,fraud_Stracke-Lemke,grocery_pos,56.31,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,4ea34e980f2dd7f60b9f44c82a6afe86,1385290168,41.976247,-82.858591,0
536704,2020-12-27 23:43:33,4826655832045236,fraud_Johns-Hoeger,entertainment,26.26,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,b72f2ad0dd348dd98ce62977917b6b60,1388187813,42.532357,-69.309237,0
48976,2020-07-07 18:15:37,3500969075198072,fraud_Hilpert-Conroy,kids_pets,34.06,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,45991cd6e2051c6d508ea5de6ab84d0b,1373220937,47.826218,-117.865439,0
401328,2020-11-25 19:46:09,2264937662466770,fraud_Ruecker Group,misc_net,85.01,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,1052ca1190e37730163fa72c23a7d2ea,1385408769,29.966656,-97.975108,0
364283,2020-11-09 16:57:42,213153151785052,fraud_Kassulke PLC,shopping_net,1.87,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,b22df5eb2f5cb157018a48ec65092ff8,1384016262,44.877795,-89.081176,0
340960,2020-10-30 16:21:03,2242542703101233,"fraud_Hills, Hegmann and Schaefer",health_fitness,57.1,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,103bf71d4b767c32bbe0adcde85163f4,1383150063,38.019616,-84.543064,0
12775,2020-06-25 12:35:28,502012776709,fraud_Weimann-Lockman,kids_pets,192.49,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,d898e222cbba3decdd771174fbc94e20,1372163728,42.816435,-75.41845699999999,0
519776,2020-12-23 17:08:49,4939976756738216,fraud_Collier LLC,home,56.24,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,9652f894d4e2f4e884bdb34b3fe1b0ed,1387818529,25.881825,-99.506081,0
16271,2020-06-26 23:57:39,4223708906367574214,fraud_Runte-Mohr,food_dining,63.8,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974-05-30,df07619baea3fcae1d8613d5edbf5f3f,1372291059,39.015059,-84.017574,0
312650,2020-10-18 11:41:27,4451952084362894,fraud_Barrows PLC,shopping_pos,154.62,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,1980-07-30,864e784c3860d43fd1f7d9d364c0b8d4,1382096487,33.549839,-101.768,0
173181,2020-08-21 01:24:44,3564182536169293,fraud_Mraz-Herzog,gas_transport,36.15,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,7bac4880ebe3a960e35253d24e8fa4e8,1377048284,40.576177,-82.59048,0
277925,2020-10-03 01:58:28,3550554389581384,fraud_Cormier LLC,shopping_net,100.06,Ryan,Foster,M,03921 Cole Mission Suite 882,Hampton,FL,32044,29.8575,-82.1483,2060,Oncologist,1983-11-10,169e92bcad15a56e28c29057fb4c086c,1380765508,28.985293,-81.609804,0
166836,2020-08-18 13:01:59,3531129874770000,"fraud_Reinger, Weissnat and Strosin",food_dining,43.14,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,9f932a622a51c78c3214466788155ba8,1376830919,43.975517,-73.305255,0
376812,2020-11-15 13:42:56,4908846471916297,"fraud_Crist, Jakubowski and Littel",home,26.6,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,892217a142ef768ba5548357d5f9b5c0,1384522976,31.932233,-97.484109,0
190812,2020-08-27 02:50:44,374930071163758,fraud_Bartoletti-Wunsch,gas_transport,61.8,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,74002ccf75c6c81855a21790a05da4c7,1377571844,42.953964,-82.54084499999999,0
298917,2020-10-12 04:41:42,3502088871723054,"fraud_Streich, Hansen and Veum",gas_transport,67.28,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,1976-09-08,3950024cec3134d7606e937206d4810b,1381552902,39.486149,-76.528414,0
277087,2020-10-02 16:43:06,4342532437704183,fraud_Kris-Padberg,shopping_pos,6.44,Kevin,Elliott,M,1852 Vincent Isle Suite 328,Newark Valley,NY,13811,42.2281,-76.1625,4354,Further education lecturer,1994-02-16,8d4c80ad753ecd9acab71cee5481c22c,1380732186,42.13805,-76.765299,0
226533,2020-09-10 07:59:19,376028110684021,fraud_Kuhic LLC,shopping_net,103.53,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,23a9bc976b992393caf5b588e889dec4,1378799959,39.125954,-93.403155,0
424243,2020-12-02 16:30:40,630451534402,fraud_Bins-Howell,personal_care,34.49,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,651428eb7fcc65c26bb5398d510bb866,1386001840,45.662149,-85.93468399999999,0
207205,2020-09-01 17:06:52,60416207185,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,8.87,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,1986-02-17,b49c367278b12b820f2ffb6733e7287b,1378055212,42.558796,-108.412133,0
540593,2020-12-28 15:58:55,341283058448499,"fraud_Welch, Rath and Koepp",entertainment,4.51,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1935-09-08,77b1e851b12f84bf7e347a4d2c392dcf,1388246335,30.774731,-85.33239,0
300729,2020-10-12 18:36:57,4861310130652566408,fraud_Stamm-Witting,shopping_net,329.61,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,c973315bba523ea37353ccbb9686e03d,1381603017,29.789214,-90.956344,0
527347,2020-12-25 22:03:47,4181833256558613886,fraud_Cormier LLC,shopping_net,5.3,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,bd4bc22b3d7c69946fe959f8f4969bd0,1388009027,36.564244,-105.829017,0
17656,2020-06-27 15:47:41,213178765398315,fraud_Donnelly LLC,entertainment,47.34,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,dbde9f0eb28569029115d3fef43d7d70,1372348061,43.33095,-107.933721,0
55320,2020-07-10 14:40:17,4861310130652566408,fraud_Fisher-Schowalter,shopping_net,276.78,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,1748e16f0d0e3406456ab2d1ca09b5be,1373467217,30.033374,-91.513739,0
129698,2020-08-05 02:18:26,3564182536169293,fraud_Murray Ltd,grocery_net,61.56,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,a4e5e470a60e321937d14667e76d483e,1375669106,40.550455,-80.928823,0
469346,2020-12-13 07:21:22,4469777115158234880,fraud_Dach-Nader,misc_net,6.33,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,1980-11-22,e50328099e11191d7664b0e8fbeda069,1386919282,42.486712,-70.86743100000001,0
400487,2020-11-25 06:15:44,370818583810103,"fraud_Connelly, Reichert and Fritsch",gas_transport,51.39,John,Davis,M,9670 Monroe Junctions,Rockwood,PA,15557,39.9373,-79.1865,3684,General practice doctor,1976-01-10,3dd3442629320d4462c550ed363059ff,1385360144,39.34621,-80.14517,0
221462,2020-09-07 23:42:34,375248307838179,fraud_Erdman-Schaden,personal_care,8.64,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,1967-09-16,8bd30502b888898baa2095151390022d,1378597354,39.765476,-80.259551,0
100850,2020-07-26 18:04:42,4935858973307492,fraud_Pacocha-Weissnat,kids_pets,52.65,Lance,Wagner,M,6003 Brady Shoal Apt. 449,Irwinton,GA,31042,32.8088,-83.17399999999999,1841,Film/video editor,1975-06-01,b10f3969345c65bba8dcf792dccd6d0c,1374861882,32.772690999999995,-84.13006700000001,0
116092,2020-08-01 02:42:07,2248735346244816,fraud_Bartoletti-Wunsch,gas_transport,63.19,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,1962-11-11,256679b1cd72b37e295f4f5c05063541,1375324927,38.114338,-100.284939,0
530378,2020-12-26 18:01:43,213153151785052,fraud_Thompson-Gleason,health_fitness,108.65,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,cfdfdbef3d7f31fde3bda6114034c21f,1388080903,45.441506,-89.562618,0
246905,2020-09-19 14:33:30,213126662687660,fraud_Graham and Sons,health_fitness,54.49,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1971-01-28,4c6fb198382c31562147f421d38e7bc4,1379601210,26.568309000000003,-99.757495,0
90598,2020-07-22 10:25:15,4502539526809429801,fraud_Hermann and Sons,shopping_pos,56.5,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,1926-08-27,4e78ac5dfc3ba5661b83903499706482,1374488715,37.15175,-92.623404,0
441375,2020-12-06 23:31:50,340953839692349,fraud_Gerhold LLC,home,124.29,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,ac7a5f6f5408ba64c2c95f411034c929,1386372710,41.836588,-82.474021,0
224232,2020-09-08 21:51:54,30364087349027,fraud_Lesch Ltd,shopping_pos,4.06,Samuel,Sandoval,M,0005 Morrison Land,Mounds,OK,74047,35.8896,-96.0887,7163,Fitness centre manager,1982-02-05,e3fd9cb3118b0c3f932fdcc468ba541b,1378677114,35.259876,-95.151755,0
256263,2020-09-22 21:13:34,3521417320836166,"fraud_Reichert, Shanahan and Hayes",shopping_net,150.82,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,f65354d81c100332752f61d4fea97c7b,1379884414,40.753712,-86.089576,0
272861,2020-09-30 03:15:32,3534093764340240,"fraud_Labadie, Treutel and Bode",shopping_net,5.73,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,1967-01-12,3e77653391f520f767d46d537a6de309,1380510932,45.62247,-112.79612,0
109766,2020-07-29 00:12:47,3527063666782582,fraud_Miller-Harris,misc_net,161.92,Amanda,Alexander,F,21810 James Mall,Camden,TX,75934,30.9,-94.7547,99,Colour technologist,1965-11-21,277750e10ed036e3d529ff871eda4d5b,1375056767,31.500523,-94.782532,0
251575,2020-09-21 10:01:10,4220495028289516646,"fraud_Reichert, Shanahan and Hayes",shopping_net,33.59,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,92882,33.8419,-117.6043,233717,Wellsite geologist,1966-05-22,a84dca2b7c1cdd7853a915d494a38a03,1379757670,32.9981,-117.267962,0
214925,2020-09-05 17:10:48,4682744518117239,fraud_Johnston-Casper,travel,7.45,Gregory,Webster,M,66035 Benjamin Villages,Syracuse,MO,65354,38.6547,-92.8929,628,"Radiographer, diagnostic",1961-12-18,06844d4aeae9e803d3dc8ae2aa8d583e,1378401048,37.703811,-92.556859,0
296569,2020-10-11 10:05:41,4640395708703,fraud_Welch Inc,misc_net,6.12,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,14954ee952ea3bd6411a9c7f04bbb25a,1381485941,30.583351,-92.467041,0
345930,2020-11-01 21:27:59,3551217896304745,fraud_Kilback Group,food_dining,37.11,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,0b72a1e9286113a3c05b97feb5b13b96,1383341279,45.016092,-73.92725300000001,0
200575,2020-08-30 23:56:05,3587044315915002,fraud_Padberg-Sauer,home,85.63,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974-10-15,68cf307c80a8781bb6ff95cce1146c2d,1377906965,35.971587,-88.59973199999999,0
529661,2020-12-26 14:26:35,30135235368675,fraud_Rau-Grant,kids_pets,29.34,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,40c7ab2eb9eb8f9f1386e6f751cad9ea,1388067995,38.775858,-94.247282,0
81365,2020-07-19 20:26:31,6538891242532018,"fraud_Armstrong, Walter and Gottlieb",food_dining,17.24,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,da6e762eb7cb1127071ebf8dd9aed25c,1374265591,35.447835,-91.328308,0
524176,2020-12-25 01:08:58,4427805710168,fraud_Harris Inc,gas_transport,57.05,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,6f7d2691b38a740b7a007c82a761403a,1387933738,32.875003,-105.561026,0
536723,2020-12-27 23:47:30,371226440126102,fraud_Emmerich-Rau,personal_care,44.78,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,10178acdc3ed4ce72a49f3ae34598723,1388188050,38.907341,-89.104659,0
395082,2020-11-23 10:42:19,4149238353975790,fraud_McDermott-Weimann,grocery_pos,95.48,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,1989-04-08,c557afebd5b72c496fc93b423d04698b,1385203339,39.417025,-79.653124,0
360378,2020-11-08 10:51:42,4181833256558613886,"fraud_Bernier, Streich and Jewess",grocery_net,23.17,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,2cff2c82b1b5673b08254ce92fe56b1c,1383907902,35.709175,-104.801566,0
212859,2020-09-04 15:52:56,4560395181594436016,fraud_Romaguera and Sons,travel,5.98,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,1972-10-18,51f4996b8121f83015cd57d84f7697a4,1378309976,38.468159,-121.999414,0
33175,2020-07-02 16:31:49,4826655832045236,"fraud_Dare, Fritsch and Zboncak",health_fitness,35.67,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,fb4715378aa9b8bfa12021409d66aa4b,1372782709,42.428834,-71.01916,0
478722,2020-12-14 20:28:07,3589255887819806,fraud_Turcotte-Halvorson,misc_pos,9.03,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,3731119e4295942ed0b236ab901b335f,1387052887,39.111666,-78.752545,0
215667,2020-09-06 00:57:00,4170689372027579,fraud_Bauch-Raynor,grocery_pos,93.33,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,8823042abb0075ed7d618a68c7d26236,1378429020,34.708225,-97.635287,0
439712,2020-12-06 17:25:10,30131826429364,"fraud_Labadie, Treutel and Bode",shopping_net,14.3,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,689b47f3c75eb9ad4adb55fa696dd742,1386350710,35.485142,-83.77595699999999,0
463475,2020-12-11 19:12:13,3551217896304745,"fraud_Bins, Balistreri and Beatty",shopping_pos,4.72,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,2f9b9da19ed6c0f7056548fab3f54f48,1386789133,44.480823,-74.835476,0
409530,2020-11-29 23:08:06,4129767952109660,fraud_Kihn-Fritsch,food_dining,65.29,Cheryl,Ballard,F,248 James Squares Apt. 838,Halstad,MN,56548,47.3551,-96.798,771,"Scientist, audiological",1972-06-14,10c6a6d2caceb5754adc553898e90b8c,1385766486,46.793788,-96.651077,0
256125,2020-09-22 20:20:52,377895991033232,fraud_Quitzon-Goyette,home,54.52,Kimberly,Myers,F,6881 King Isle Suite 228,Higganum,CT,6441,41.4682,-72.5751,5438,"Librarian, academic",1964-11-17,2195e315ab2392deeb47ab656d459c17,1379881252,41.375987,-72.656897,0
150709,2020-08-12 17:18:22,3582754887089201,"fraud_Parker, Nolan and Trantow",entertainment,43.21,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,1966-08-08,eb398468258f36e049e75cfde48419c0,1376327902,34.589792,-93.346619,0
386391,2020-11-19 07:00:30,376012912828093,fraud_Balistreri-Nader,misc_pos,4.84,Nathan,Mayer,M,478 Donovan Corners Apt. 803,Schaumburg,IL,60193,42.0144,-88.0935,92294,Claims inspector/assessor,1969-05-01,1365ad052597ba59e30890cd5de67c27,1384844430,42.179162,-88.68432299999999,0
553776,2020-12-31 12:49:40,3502377050801561,fraud_Schoen Ltd,kids_pets,64.71,Kathleen,Martin,F,659 Nicole Cove Suite 560,New Waverly,TX,77358,30.5354,-95.4532,4993,"Scientist, biomedical",1948-11-30,4ba1e817b649ba3c2688c16cf74a63b0,1388494180,31.10493,-95.411637,0
283368,2020-10-05 08:40:02,6011329966782895,"fraud_Kohler, Lindgren and Koelpin",grocery_net,48.98,Lauren,Butler,F,030 Seth Divide Suite 355,Tulsa,OK,74131,36.0557,-96.0602,413574,"Teacher, special educational needs",1971-09-01,e522c2086665a876055af291488e5624,1380962402,35.791833000000004,-95.365208,0
149609,2020-08-12 01:29:03,4666314527820883145,"fraud_Ruecker, Beer and Collier",shopping_net,105.62,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,68869,41.0233,-98.9041,2202,"Solicitor, Scotland",1974-06-21,54d4613fd2e66ebc5fb8fb1ea404319c,1376270943,40.084694,-99.422144,0
385243,2020-11-18 14:08:25,2248348993063230,fraud_Bednar PLC,kids_pets,27.46,Jennifer,Scott,F,376 John Fork Suite 848,Randolph,OH,44265,41.0109,-81.2977,51,Mechanical engineer,1960-08-05,15438b817f86c2f02df880822a55b675,1384783705,40.423691,-82.26808100000001,0
501351,2020-12-20 08:29:03,3564839259330465,fraud_Towne LLC,misc_pos,9.52,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,bb0335c4d8342e94deab7d836be6badc,1387528143,37.09684,-122.723995,0
26678,2020-06-30 03:52:09,4265776278887457,fraud_Parisian and Sons,gas_transport,39.89,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,6388815ca05c1d2623dc51b9013050a0,1372564329,35.946835,-92.458164,0
444426,2020-12-07 13:07:13,4661996144291811856,fraud_Kris-Kertzmann,travel,3.64,Linda,Park,F,24607 Charles Mountains,Fenelton,PA,16034,40.8555,-79.7372,2054,Operations geologist,1963-08-04,5269b02ee044c5ebdf53dc7bfd8e0d49,1386421633,40.055816,-80.231288,0
371733,2020-11-12 22:46:07,4509922033272157,fraud_Bednar PLC,kids_pets,88.95,Monica,West,F,22084 Smith Roads Suite 776,Hurley,SD,57036,43.2893,-97.1904,811,Neurosurgeon,1972-03-28,58a33edb37557089602eb186876b2403,1384296367,43.281273,-96.348385,0
154811,2020-08-14 16:19:22,571465035400,fraud_Gulgowski LLC,home,76.6,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,4b4a35e59d328c24f171290b7e927944,1376497162,42.780491,-108.203977,0
249796,2020-09-20 18:32:08,213120463918358,fraud_O'Hara-Wilderman,food_dining,37.57,Willie,Jordan,M,529 West Key,Spearsville,LA,71277,32.955,-92.587,1758,"Psychologist, forensic",1957-08-08,90a89a2f2f498b6c9d1ccc125b2bad32,1379701928,33.616442,-92.079538,0
251383,2020-09-21 08:10:31,3575789281659026,fraud_Brekke and Sons,gas_transport,71.99,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,bd834439d3abe017b59beb080298c969,1379751031,38.343256,-93.856464,0
31864,2020-07-01 23:30:01,4069975342931683,"fraud_Streich, Dietrich and Barton",shopping_net,50.01,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,1980-09-18,649e0e116c0e519b38bd01c07cab3cbd,1372721401,39.413777,-82.93908499999999,0
260082,2020-09-25 02:20:25,30030380240193,"fraud_Ruecker, Beer and Collier",shopping_net,97.14,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,e7596eef2d3f9a6726d3e14c41ccc1fc,1380075625,30.813883,-99.714685,0
302752,2020-10-13 11:52:26,6511349151405438,fraud_Price Inc,shopping_net,4.54,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,1946-08-24,57f2fd12119dab328dde9229b1b86081,1381665146,39.558383,-115.721892,0
368029,2020-11-10 19:55:43,4158945090781624,fraud_Botsford PLC,home,49.52,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973-10-19,4f65bb70c07ce582d88a6732111991d4,1384113343,39.518565,-80.45266099999999,0
235580,2020-09-14 10:22:54,4500002361389,"fraud_Mosciski, Gislason and Mertz",grocery_pos,116.05,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,1965-04-07,6b899c85d58e4b4f63a7e426966479ae,1379154174,39.18023,-76.621107,0
435291,2020-12-05 19:52:20,6011109736646996,fraud_Streich Ltd,home,32.49,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,d4a260814c053e8bd2d9c51b69548bd9,1386273140,34.449065000000004,-78.801438,0
51925,2020-07-09 00:41:03,6597888193422452,fraud_Haley Group,misc_pos,7.44,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,24de61d33801dc1461bf56232ca6aaad,1373330463,32.839994,-99.351727,0
315810,2020-10-19 13:09:04,4149238353975790,"fraud_Denesik, Powlowski and Pouros",home,91.19,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,1989-04-08,16de3e54d313fcdb5437f0a090c1d5f0,1382188144,40.381631,-79.203236,0
332376,2020-10-26 17:06:05,6011693194885790,fraud_Schoen-Quigley,kids_pets,25.48,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,290a637494b7a74e6a2bf637bca47e37,1382807165,46.004726,-93.26249,0
64489,2020-07-13 15:31:15,3558881852140592,"fraud_Runte, Green and Emard",health_fitness,24.79,Christopher,Holt,M,05597 Michael Spurs,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,06d101a8b91a0488d6a177f2d8a7fd0f,1373729475,34.588388,-112.703138,0
261837,2020-09-26 00:31:53,4116554952971686,fraud_Deckow-O'Conner,grocery_pos,79.83,Bridget,Bowen,F,49120 Regina Island Apt. 170,Port Saint Lucie,FL,34953,27.2625,-80.3793,181438,Primary school teacher,1934-03-19,cb9d42e2228593b9e28c183905ae28f6,1380155513,26.366476,-79.861189,0
508799,2020-12-21 15:19:00,4642255475285942,fraud_Fadel Inc,health_fitness,38.65,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,c19d55e4a815c2b70ef759aa82d3e61c,1387639140,39.964468,-110.397484,0
46712,2020-07-07 04:18:52,2576709887791552,"fraud_Stroman, Hudson and Erdman",gas_transport,118.38,Joseph,Morgan,M,126 Underwood Drive,San Diego,CA,92128,33.0067,-117.069,1241364,Chartered public finance accountant,1959-08-05,5f53e6e1d51b1c1936283ab55fc1ca1e,1373170732,32.937853000000004,-117.874555,0
16227,2020-06-26 23:37:05,180036456789979,fraud_Cormier LLC,shopping_net,3.14,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1974-11-20,0e4b29fe65f3480817ea59eabef0707f,1372289825,43.584851,-91.214512,0
470428,2020-12-13 12:55:48,4651007077623147,fraud_Pacocha-Weissnat,kids_pets,27.33,Andrea,Lewis,F,43075 Cohen Shoals,Ashford,WA,98304,46.7531,-121.9898,759,Video editor,1956-09-14,b874e118348b39513896a83583da7539,1386939348,46.369146,-121.192759,0
456114,2020-12-09 16:59:53,676195318214,fraud_Volkman PLC,food_dining,11.17,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",1983-07-24,c00575023ab274634728eb046fab5519,1386608393,29.422284,-95.742591,0
169631,2020-08-19 10:40:21,6011603272871604,fraud_Balistreri-Nader,misc_pos,7.91,Robert,Holland,M,431 Tracy Expressway,Milner,GA,30257,33.141,-84.1759,4138,Field seismologist,1969-05-16,80da6b9b6ee1e329d5a7e24d703f2ef4,1376908821,33.476106,-83.50241199999999,0
459330,2020-12-10 16:29:46,180056173248083,fraud_Schimmel-Olson,kids_pets,160.43,Larry,Warner,M,145 Jeffrey Key Suite 668,Lakeview,MI,48850,43.4269,-85.2924,4474,Emergency planning/management officer,1976-01-15,b6298348a3d08ceee213084d8b8e7cb7,1386692986,43.321745,-85.438558,0
